ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE
58784G84KR,48,1,289903.0,368,1
58786J91KE,46,0,619378.6666666666,867,1
58788A17WY,57,0,202616.0,759,1
58788J46HX,46,1,279639.0,428,1
58789I38UT,29,1,223011.0,334,0
58789M45IZ,29,1,142588.0,301,1
58790A08NA,40,1,368370.0,46,1
58790P63HN,41,0,402242.6666666667,731,1
58793N49RR,36,1,240898.0,463,1
58794B57CG,52,1,505866.0,268,1
58795K30VM,60,1,762289.0,239,0
58799Z01CW,62,0,303594.6666666667,331,0
58800Z58FX,41,0,358293.3333333333,466,1
58801S30MP,61,1,284177.0,275,1
58803G83KM,61,0,518050.6666666667,1017,1
58809F36SC,60,1,674892.0,373,1
58810Z16DL,28,1,238039.0,782,0
58811K68KX,61,1,679611.0,485,1
58821L45AU,33,1,248299.0,367,0
58824P17RZ,31,0,425898.6666666666,338,1
58826Q66CG,51,1,105041.0,222,0
58833M04OU,39,1,118765.0,358,1
58833P69VN,28,1,131497.0,472,1
58835S54LV,38,1,100101.0,271,0
58837S40WJ,25,0,376255.0,443,0
58844Z76VJ,27,0,310322.6666666667,263,1
58848L88GJ,60,0,243981.33333333334,790,1
58849C71YG,28,0,313909.6666666667,437,1
58851W10HN,30,0,288709.3333333333,387,1
58852I16EZ,58,1,727244.0,268,1
58856C43FH,48,1,472595.0,459,1
58860C04LR,52,0,246112.0,169,1
58860S46VJ,57,1,691922.0,462,1
58865K47ZF,60,0,194858.66666666666,338,0
58865V69YY,35,0,393734.6666666666,274,1
58866G82HR,52,1,109029.0,409,0
58869R69RI,26,1,132139.0,159,0
58870E74NC,30,0,143018.66666666666,496,0
58872V48RM,31,0,353723.3333333334,475,0
58873C75XS,55,0,181805.33333333334,551,1
58875Y62ZK,30,1,165537.0,322,1
58881Y92XW,60,1,119806.0,898,1
58883O63OV,47,1,441118.0,60,1
58884C94WY,43,0,357200.0,303,0
58884U23AI,50,0,308786.6666666667,464,0
58886C27XU,42,1,367960.0,173,1
58887E06UQ,26,1,209592.0,372,1
58888U88VE,37,0,319594.6666666667,189,0
58889H07AR,48,1,391573.0,301,0
58889Y74KI,60,1,713461.0,294,1
58896S48ZH,64,1,619810.0,197,0
58897E31HW,35,1,259513.0,273,0
58899U72OY,38,1,552552.0,557,1
58900T91JW,32,0,333522.6666666667,153,0
58905Y35IZ,31,1,102449.0,47,0
58908V37IB,49,1,711205.3333333334,565,1
58912E62ZN,48,0,402496.0,385,1
58912Q78FJ,62,1,206141.0,489,1
58913S42GB,57,0,216506.66666666666,207,1
58914R04CN,34,0,446781.0,444,0
58914R79OE,62,0,495090.6666666667,279,1
58914R92UY,52,1,318600.0,496,1
58918C69AF,59,1,157607.0,206,1
58918V21AG,59,0,295005.3333333333,807,1
58920B75CW,40,1,308350.0,206,1
58920I94PX,50,1,457393.0,363,1
58920V49WB,43,1,441265.0,258,0
58923Q82SY,60,1,297664.0,218,0
58925C63GF,57,0,383661.3333333333,76,1
58932D58CF,56,0,85962.66666666667,215,0
58934U89LL,32,1,120180.0,450,0
58937C67DU,47,1,511330.6666666667,142,1
58937E45IS,63,1,429553.0,326,1
58937N13HK,36,1,550888.0,480,1
58939I85UJ,44,1,590368.0,79,1
58945H83MS,37,1,400779.0,234,1
58946R54FX,54,0,105952.0,278,0
58947D30ZP,52,1,549015.0,337,1
58950O37ML,30,1,186249.0,931,1
58951P92ZS,62,0,508754.6666666667,467,1
58956G82EC,47,1,157706.0,488,1
58957F47WK,57,0,199874.66666666666,674,1
58962C52UH,57,0,139661.33333333334,148,0
58963A07SC,65,1,426108.0,89,1
58963F92BL,25,0,403818.6666666667,366,1
58964S89MU,41,0,400240.0,244,0
58965F35AY,52,0,417234.6666666667,609,1
58965X12EU,31,0,474922.6666666667,316,0
58969M98WY,59,0,427848.0,226,0
58970V29WD,45,1,476315.0,463,1
58972N34HS,27,0,266640.0,309,0
58977X37JV,42,0,718165.3333333334,361,1
58978D79DD,30,1,252022.0,429,1
58978V98GU,40,1,420945.0,430,1
58981S74CG,61,0,249333.33333333334,319,0
58984E62TL,35,0,159938.66666666666,291,0
58984Q85TB,26,0,399684.0,410,1
58984W52VC,46,1,114978.0,272,0
58986W58UN,50,1,766290.6666666666,350,1
58987A84PH,40,0,488021.3333333333,216,1
58990D70XG,42,1,613477.3333333334,925,1
58998G08RM,46,0,344301.3333333333,490,1
59000C56HO,61,1,687020.0,127,0
59000R81XL,58,1,367444.0,269,0
59004C55TF,37,0,726792.0,244,0
59006M06EB,27,1,153708.0,387,0
59006S77KV,46,1,159129.0,375,1
59007X69UX,44,1,293361.0,416,1
59013W08XY,53,0,307621.3333333333,69,1
59017J01HM,42,0,431197.3333333333,367,1
59017S74PE,59,1,174356.0,467,1
59020D32OV,41,1,702018.6666666666,224,1
59020H40DZ,29,1,111111.0,330,0
59020Y88UE,59,1,516007.0,423,1
59024E22GD,44,1,137164.0,236,0
59028C92VM,43,1,411264.0,191,1
59028I59NZ,65,1,484321.0,341,1
59031K29RT,46,0,574610.6666666666,290,0
59032A17OM,27,1,116360.0,341,0
59037F22YQ,62,1,740128.0,269,0
59037G36NQ,63,0,497018.6666666667,372,1
59041G00WH,50,1,361028.0,312,0
59045W55QB,61,0,140037.33333333334,353,0
59047T91KI,33,0,299416.6666666667,10,0
59050E50DH,61,1,552403.0,348,0
59057B27TA,52,0,494002.6666666667,319,1
59059X14EO,34,0,439790.6666666666,461,0
59063D22KW,29,0,177080.0,329,0
59069H30PX,33,0,359837.3333333334,277,0
59070H33CJ,40,1,227000.0,400,1
59072I91TX,29,0,138181.33333333334,355,0
59075B07EG,25,0,355026.6666666667,208,0
59076R15GO,64,0,410189.3333333333,299,0
59081F68BD,28,0,351032.3333333334,449,1
59082B10XU,62,0,283128.0,370,1
59082R46JZ,35,1,135189.0,7,0
59086H36FV,59,0,125976.0,248,0
59087G43AZ,61,1,651633.0,26,0
59089V31LJ,41,1,771202.6666666666,308,0
59090P94WL,53,1,762440.0,407,1
59091R93IC,60,1,728676.0,754,1
59092F83BF,34,1,236901.0,281,0
59092G15YB,28,0,283976.0,493,1
59093M74RE,36,1,491492.0,450,1
59093Q54BV,59,1,739184.0,589,1
59097C25MS,58,0,507794.6666666667,289,1
59105O02PC,41,1,371419.0,353,1
59107V15HX,38,1,148906.0,460,0
59108L40DF,46,1,104477.0,311,0
59110N94EG,25,0,224578.66666666666,129,0
59113C24YG,48,1,493704.0,365,1
59113C58FE,64,1,597284.0,263,0
59116I78ZD,41,1,183843.0,415,1
59119M48VF,29,1,104648.0,816,0
59121D92GZ,33,1,148387.0,139,0
59121J35RL,63,1,585087.0,268,0
59122U88AV,42,1,492033.0,322,0
59126E41CU,36,1,472238.0,167,1
59129R92HN,44,1,152797.0,219,1
59129Z33GL,59,0,90888.0,526,0
59131I55ZH,53,1,442448.0,646,1
59131W54ID,48,0,275709.3333333333,309,0
59133R82SK,51,1,406001.0,377,0
59137C80IQ,30,1,219474.0,1013,1
59137L80QH,62,0,237290.66666666666,390,1
59140O62UZ,35,1,124470.0,192,0
59142I15QK,47,0,727408.0,453,1
59143K19XZ,39,0,559845.3333333334,257,1
59149G35KS,26,1,153316.0,710,1
59150C79EN,42,0,503090.6666666667,282,0
59152G98FK,33,0,322013.3333333333,220,0
59155A35DX,42,1,396259.0,423,1
59158V52KZ,43,1,198329.0,23,0
59160J49IR,27,0,166970.66666666666,326,0
59161A32EO,32,0,169162.66666666666,481,1
59164G65AC,64,0,340648.0,313,1
59166U70WO,57,1,204151.0,865,1
59167G90CU,61,0,102277.33333333333,212,0
59173R77II,30,1,216733.0,445,1
59175M86TQ,64,0,98685.33333333333,273,0
59176J85HQ,50,1,305579.0,460,1
59178P18RH,64,1,249415.0,713,1
59185Y69ZD,42,1,383944.0,54,1
59187H63GB,37,1,390705.0,343,1
59189A71SO,64,1,698837.0,811,1
59193N37NX,63,0,282930.6666666667,884,1
59194F57GY,52,0,201421.33333333334,615,1
59194L32LB,30,1,221950.0,337,0
59195E25AI,34,1,287807.0,27,0
59195S69HD,29,0,233045.33333333334,482,0
59196E76ZV,38,0,599661.3333333334,275,1
59200R94XT,65,1,638613.0,430,1
59203F15WY,48,0,358528.0,230,1
59207I44AX,38,1,772146.6666666666,835,0
59210Q29SQ,40,1,229675.0,375,1
59210V75OF,59,0,349016.0,358,0
59211J35SX,63,0,274352.0,778,0
59213K28ZE,36,0,293858.6666666667,111,0
59219T23TS,55,0,484232.0,775,1
59220T81MR,53,0,106800.0,393,0
59222R05AP,40,1,190127.0,458,1
59222W41DE,27,1,234295.0,762,1
59224F50MU,38,1,389247.0,459,1
59226Z85GF,36,1,765237.3333333334,972,1
59227O96HG,59,0,221626.66666666666,448,1
59231T80HR,61,1,755639.0,454,1
59236G65BO,50,1,330556.0,372,1
59237L74NT,55,1,753538.0,456,1
59239K47KO,33,0,466373.3333333333,291,1
59239W76CY,40,0,694037.3333333334,270,0
59243R35KB,51,1,756793.0,289,0
59245E52LW,64,1,603169.0,947,1
59245I09EQ,64,1,97168.0,70,0
59247R03ZD,50,0,575394.6666666666,825,1
59250F20WN,25,1,162515.0,471,1
59252S28PN,30,1,176801.0,234,1
59253N76SK,55,1,665679.0,241,1
59256F23TS,59,0,225690.66666666666,359,1
59258E67HR,51,1,89383.0,115,0
59259A37AM,54,1,533551.0,294,1
59259K91JY,53,0,425189.3333333333,260,1
59260J46NQ,64,0,185781.33333333334,1002,1
59264V06GQ,59,1,624349.0,284,1
59267W04PH,54,1,369163.0,284,1
59269J32OI,43,1,328902.0,58,1
59271S11IC,47,1,634429.3333333334,303,0
59272O81ZT,48,1,123367.0,337,0
59273R25XQ,32,1,119645.0,22,0
59274M48RY,60,1,603741.0,206,1
59276L08VH,29,1,154123.0,119,0
59277M43AG,29,1,230907.0,260,0
59279T51VE,31,1,134103.0,211,0
59281D31BK,36,1,158331.0,290,1
59294K45OB,44,0,269394.6666666667,321,1
59295K02ZC,49,1,162059.0,291,1
59296N78QN,52,1,531120.0,389,1
59298J74KQ,41,1,334636.0,424,0
59301H54WK,26,0,260432.0,132,0
59303B67ZC,42,0,349858.6666666667,937,1
59304G77FA,30,0,334877.3333333334,296,1
59306P68CG,30,0,447169.0,245,0
59309V33JZ,41,1,197972.0,500,1
59310U81JY,40,1,746501.3333333334,181,1
59315X27NL,52,0,500576.0,319,0
59315Y85YG,47,1,644290.6666666666,382,1
59316T81XN,46,1,247272.0,267,0
59316Z86LZ,50,0,777696.0,214,0
59318Y31QD,33,0,376376.0,20,1
59319J85NS,26,1,141486.0,216,0
59320S57QJ,41,1,559709.3333333334,728,1
59321H50UW,59,1,109856.0,236,1
59321P87BA,61,0,491298.6666666667,117,1
59322A20DW,25,0,301232.0,287,0
59322N75RZ,40,0,434061.3333333333,310,1
59325Q29WR,33,1,150807.0,288,1
59329C27UK,29,0,420517.0,224,0
59332F27JF,60,1,455266.0,289,0
59332G98UZ,25,0,168397.33333333334,278,0
59332H90NC,55,1,239160.0,143,1
59333C05WT,29,1,233653.0,278,1
59337F58TR,49,1,226875.0,294,0
59337X40TZ,38,1,140754.0,74,0
59339T94JH,40,1,146568.0,478,0
59354T18UY,31,0,489658.6666666667,404,1
59355M80JY,60,0,280794.6666666667,275,0
59356P08FB,64,1,142811.0,417,0
59357C54PX,47,0,667506.6666666666,266,1
59359D18FG,62,0,212704.0,596,1
59360E53ZJ,62,0,261789.33333333334,250,0
59361F20YO,53,1,691188.0,707,1
59361M45SX,26,1,131338.0,316,0
59363I35FQ,62,1,489418.0,204,1
59364I79BF,48,1,196109.0,431,1
59364J94PG,34,1,224974.0,257,1
59365Z43HL,63,1,589319.0,278,1
59370X67JV,30,0,265786.6666666667,88,0
59373A26OZ,32,1,147665.0,70,0
59377C09EO,46,1,248210.0,311,1
59379G61SK,57,0,84656.0,2,1
59384C48GP,38,1,155491.0,273,0
59384D12NE,50,1,412458.0,354,0
59386P75UX,27,1,174194.0,28,0
59387F66FA,61,0,208290.66666666666,323,0
59390T94IQ,35,0,248736.0,110,0
59395B18MA,60,0,525498.6666666666,1003,1
59395B93UZ,28,1,284232.0,424,1
59398U78YZ,42,1,580781.3333333334,455,1
59400H32YA,65,0,190258.66666666666,295,0
59401G09HX,47,1,375257.0,486,1
59401X61IN,57,0,142136.0,251,0
59407F20EE,29,0,378217.3333333334,193,0
59411T46YK,45,0,322634.6666666667,443,0
59413D58SL,50,1,480262.0,482,1
59414E44IP,40,1,788890.6666666666,908,0
59415A39FW,38,0,340680.0,351,1
59423W03LI,33,0,434123.0,458,1
59424F65EE,60,1,757940.0,639,0
59424P86XM,60,0,136138.66666666666,407,0
59424U94WU,39,1,706461.3333333334,335,1
59426C04SR,50,0,430344.0,244,1
59442L96DS,62,1,637625.0,249,1
59442T39HJ,42,1,755082.6666666666,64,1
59446E58BZ,27,1,178917.0,129,1
59446P13GW,61,0,235648.0,1009,1
59447C64XS,43,1,411230.0,214,1
59447Z20GR,25,1,242853.0,212,1
59448Q38FF,51,1,634945.0,1000,1
59449W70TC,46,1,465238.0,392,1
59451L60FY,49,1,726912.0,972,0
59452I61EF,30,1,263187.0,116,1
59453U10YK,49,1,195342.0,405,0
59454W14HY,61,0,188762.66666666666,465,1
59458I35HZ,65,0,175018.66666666666,453,1
59461B00XR,51,0,188882.66666666666,329,1
59469I91FP,52,0,231674.66666666666,981,1
59473E06DH,47,1,448968.0,260,0
59473N00XN,62,1,251023.0,357,0
59473Z15WX,25,1,117664.0,58,0
59475R93ZI,52,1,462566.0,788,1
59476V80QQ,54,1,634467.0,253,0
59478F88MW,60,0,154370.66666666666,245,0
59481H22QA,36,0,456557.3333333333,625,1
59491G13KD,56,1,292129.0,393,1
59495E54LP,34,0,328784.0,31,1
59500I65UM,50,0,431600.0,937,0
59500Q91HF,41,0,354693.3333333333,362,1
59500R15QS,39,1,245169.0,332,0
59500T99KB,60,0,134376.0,677,1
59502U35LD,54,1,281840.0,82,1
59502Y87EW,27,0,453408.0,214,1
59509C27LU,26,0,323557.6666666666,251,1
59509F94VF,55,1,395334.0,251,1
59515I43GM,46,0,275448.0,144,0
59515L10ZN,54,1,243824.0,360,0
59519G23NW,32,0,260018.66666666666,433,1
59520L41DR,54,1,274530.0,930,1
59524U63IN,49,1,172084.0,387,1
59532U63ZS,43,0,281850.6666666667,240,0
59540E97RR,52,0,390698.6666666667,317,0
59541Y65LO,65,1,568387.0,288,0
59543V66WH,45,1,734213.3333333334,195,0
59548G20UB,57,0,352922.6666666667,233,0
59550B96MM,62,1,708727.0,468,1
59554C74SI,32,0,450474.6666666666,319,0
59554G82OA,65,0,168898.66666666666,375,1
59555E30LF,33,0,462909.3333333333,478,1
59556X37YD,38,0,406845.3333333333,223,0
59560T61NI,32,0,375488.6666666666,353,0
59560W57EZ,55,0,84266.66666666667,258,0
59561Z28EE,28,1,292463.0,251,0
59564H45IN,39,1,148317.0,305,0
59564T07MX,55,0,190789.33333333334,326,0
59570C43IW,55,0,213834.66666666666,324,0
59573T03CO,31,1,179680.0,286,1
59573Z15LA,34,1,120287.0,261,0
59580I71OG,42,1,176924.0,491,1
59581M35WH,31,0,411901.3333333333,307,0
59581O96UF,54,1,369323.0,243,0
59583J47XB,43,1,458326.0,283,0
59587U28ZV,64,0,306101.3333333333,244,0
59593N69JI,56,0,381368.0,533,1
59594Y44BN,31,1,189189.0,815,1
59595S07DT,56,1,676058.0,681,1
59600V07LL,50,0,567570.6666666666,238,1
59602Y57JM,56,1,226748.0,248,0
59604D81JR,28,1,119602.0,387,0
59608O19CB,47,1,679928.0,483,1
59608V99JR,54,0,343021.3333333333,61,0
59609Q66IX,39,1,458503.0,489,1
59610A81VW,51,0,420034.6666666667,230,0
59611J11MN,54,1,611940.0,230,1
59612M68UR,33,0,343553.0,240,1
59614C34ZI,62,1,187934.0,525,1
59614H94QY,37,1,328877.0,394,0
59614V92OS,46,0,668752.0,749,1
59616V39CH,53,0,261237.33333333334,869,1
59617G04UG,33,1,187396.0,114,0
59621Z25NI,52,0,436536.0,252,0
59623N33JJ,43,0,685669.3333333334,225,0
59630N45SL,45,0,696645.3333333334,288,0
59637V78FP,64,1,107735.0,271,0
59639C26LQ,54,1,602643.0,21,0
59646O30NO,36,0,370080.0,245,1
59647T95EN,44,0,710722.6666666666,260,0
59650J99HT,44,1,490880.0,423,1
59652J18FK,51,0,285189.3333333333,506,1
59657A28CR,59,1,527471.0,628,1
59660C33WY,53,1,412316.0,430,1
59661K60OD,52,0,374653.3333333333,90,0
59667H16ID,39,1,108872.0,141,0
59667S40ON,54,1,206547.0,311,0
59669H48BS,36,1,394231.0,253,1
59670S37CM,64,0,459754.6666666667,5,1
59677P07QD,63,1,469336.0,58,0
59685B58DQ,25,0,449322.6666666667,461,1
59689A34AT,34,1,251781.0,261,1
59691L67JC,51,0,431274.6666666667,527,1
59691R25GW,44,1,443783.0,260,1
59693Y12US,52,1,270182.0,178,0
59696P40WP,35,0,226229.33333333334,307,0
59696V49SI,39,1,203378.0,420,1
59698V79WF,34,0,315362.0,337,0
59699P10IR,59,0,177162.66666666666,314,1
59702A56UG,64,0,498066.6666666667,329,0
59702C08IX,39,0,493458.6666666667,381,1
59702S97JR,62,0,450904.0,222,0
59706D26MF,65,0,513376.0,220,1
59707J63XR,55,1,526197.0,283,0
59715N69HZ,25,1,270704.0,4,0
59716E11OV,56,1,334577.0,206,1
59722U20JC,28,0,174429.33333333334,206,0
59726U13KN,51,1,759896.0,788,1
59728B20AD,25,1,260562.0,450,1
59728M85WR,25,0,394235.0,353,0
59729A69TO,65,1,737796.0,163,0
59729H70GH,53,0,220362.66666666666,434,1
59732V74MA,51,0,163325.33333333334,275,1
59742F57JU,26,1,226120.0,59,0
59742W49OE,29,0,354078.0,238,1
59744J25ZG,27,1,255895.0,59,0
59749I12XJ,45,1,154598.0,290,1
59749X79PM,42,1,291534.0,414,1
59750C30UY,63,1,505191.0,282,1
59754V71IP,59,1,612892.0,667,1
59755U90GG,64,0,113365.33333333333,373,0
59757I91OH,50,1,749864.0,946,1
59758Q61WX,62,0,303226.6666666667,968,1
59760M46CK,58,0,431013.3333333333,338,0
59761Q45SU,27,0,435400.6666666666,307,1
59762S31CG,59,0,164085.33333333334,35,0
59763I17IK,41,1,493430.0,480,1
59767J57HI,27,0,443085.3333333333,304,1
59767K35HT,36,1,437128.0,204,1
59768O04LL,56,1,162859.0,432,1
59772B78WG,45,1,723162.6666666666,391,1
59773B63GB,39,0,575130.6666666666,493,1
59774B74VH,28,0,372296.0,400,0
59774R94ZD,35,0,488397.3333333333,285,0
59775R39WX,64,0,136594.66666666666,331,0
59777M05YQ,65,0,378605.3333333333,239,0
59780P73GW,43,1,699688.0,705,0
59781N24MD,59,0,447458.6666666667,521,1
59782C79IM,35,1,263320.0,318,1
59782Y79ZY,53,0,85136.0,223,0
59785M53DM,54,0,250485.33333333334,66,0
59785P67VQ,63,0,248173.33333333334,28,0
59787H50HY,63,1,104127.0,263,0
59787O87OZ,25,1,165658.0,485,1
59795D33GU,39,1,661986.6666666666,74,1
59795K41YO,55,1,388144.0,335,0
59799L86VZ,65,0,502749.3333333333,231,0
59799P29HD,27,0,430376.0,120,1
59805Q05MZ,45,0,422432.0,259,0
59808M44XX,54,0,421298.6666666667,129,0
59813W03CK,64,1,104763.0,287,1
59820Z98AN,54,1,737437.0,389,1
59821I82NF,30,1,130019.0,244,0
59823K18WO,50,1,598826.6666666666,898,1
59830Y96GX,26,1,186754.0,229,1
59834E90ZY,62,1,665477.0,300,0
59840I97DN,58,1,453375.0,241,0
59851D56UE,62,1,441332.0,111,0
59854H85SB,28,1,290496.0,287,0
59855P19DN,49,1,564114.6666666666,310,1
59862J49ME,59,1,202049.0,434,1
59867S81IO,26,1,126807.0,114,0
59868B66TY,29,0,308589.3333333333,276,0
59870A55GY,40,0,632162.6666666666,1011,1
59872W57DF,54,0,470666.6666666667,535,1
59874H10FO,64,1,419907.0,44,0
59874H76XD,32,1,135665.0,179,0
59878L13JH,63,0,190805.33333333334,328,1
59880W60RO,44,1,130149.0,15,1
59884R50JM,65,0,221517.33333333334,246,0
59884T38JC,60,1,514574.0,907,1
59886O24LL,41,1,218649.0,251,0
59887V43WM,35,1,189118.0,351,1
59888T23HB,47,1,735597.3333333334,467,1
59889J27YS,34,1,217211.0,637,0
59892A97HI,43,0,290056.0,409,1
59896R04RB,39,1,430278.0,285,1
59896U12RO,28,0,186138.66666666666,349,1
59904T70IO,37,1,104480.0,256,0
59905A10IF,30,0,428001.6666666666,216,0
59917O24XJ,28,1,115617.0,475,0
59918Q79BF,53,1,110025.0,206,0
59919U70WZ,58,1,515718.0,633,1
59920W62IM,47,1,436609.0,440,1
59921G29GY,48,1,343832.0,308,0
59921R68TF,38,0,358384.0,67,0
59923Z76US,62,1,596197.0,149,1
59924C44XC,34,0,460285.3333333333,407,1
59927U63KW,56,0,215461.33333333334,469,1
59927Y21QI,37,1,224163.0,252,1
59928X07YH,38,0,572317.3333333334,16,0
59932G06VE,41,0,607568.0,494,1
59940Z86EW,55,0,518688.0,749,1
59947O73CJ,45,1,368106.0,201,0
59949D26RD,61,0,518682.6666666667,70,0
59949L16PM,51,0,101184.0,254,0
59951Z18IM,51,0,347882.6666666667,263,1
59952V68YD,39,0,517674.6666666667,239,0
59953E18NW,31,1,134613.0,445,0
59955L43YA,50,1,506349.3333333333,230,0
59956R37IO,32,0,426744.6666666666,309,0
59959Y08UT,55,0,115978.66666666667,143,0
59961G33KE,29,0,440661.3333333333,336,1
59964M45TF,54,0,255280.0,397,1
59966B89CT,47,0,302072.0,212,0
59974A59VV,58,0,527485.3333333334,728,1
59974O77AK,48,0,296069.3333333333,454,1
59975E68PB,59,1,365996.0,903,1
59976S16OZ,43,0,475920.0,780,1
59978H63FG,57,0,194128.0,262,1
59986J56QZ,45,1,347105.0,382,1
59987H88IY,39,1,239042.0,357,0
59988X65IY,26,0,446025.3333333334,250,1
59991Y53OK,56,1,573307.0,210,0
59996B24VU,59,0,505208.0,712,1
59998C68OP,60,1,504485.0,394,1
60001O03HV,36,1,233988.0,257,0
60003J71JN,45,0,368786.6666666667,314,0
60004T06RI,34,0,405336.0,420,1
60005V08HR,46,1,501450.6666666667,599,1
60007N07MO,45,0,602450.6666666666,470,1
60011H60ZL,29,1,229028.0,217,0
60014N06TJ,58,0,532344.0,232,0
60021B99ZP,43,0,300437.3333333333,483,1
60023H85EN,35,0,497064.0,307,0
60025Q05ZL,50,0,376781.3333333333,104,0
60026I41YL,35,0,380256.3333333334,246,0
60027Z01WE,34,1,114833.0,815,1
60032C57WU,43,1,629013.3333333334,347,0
60037F08LM,62,1,532217.0,480,1
60037X15GQ,48,1,252135.0,451,0
60040H49YB,26,1,225195.0,158,1
60040P71LR,35,1,174994.0,412,1
60040U09PY,37,0,422704.0,265,1
60043P68AA,38,0,290408.0,338,1
60048V39WV,48,1,496252.0,395,0
60049F80MC,62,1,107435.0,12,0
60049Q14NM,60,1,511806.0,407,1
60054R22NY,54,1,315103.0,287,0
60056M14BC,39,0,315085.3333333333,721,1
60057T31HL,50,0,586128.0,396,1
60060G10SB,62,0,473778.6666666667,252,0
60061U94RU,62,0,500053.3333333333,372,1
60066X83PB,55,1,149075.0,249,0
60068T25WU,58,0,348426.6666666667,783,0
60069T23RA,58,1,274812.0,460,1
60080C58DY,53,1,232602.0,365,1
60084Q27PW,42,0,674525.3333333334,672,1
60085C93OP,27,1,198708.0,359,0
60086L47VJ,41,1,345408.0,484,1
60088F14TN,63,0,505960.0,405,1
60088Q47BU,37,0,356682.6666666667,604,1
60088V93GD,56,1,711997.0,478,1
60093E17NE,41,1,362128.0,339,1
60093F23KV,49,1,714634.6666666666,154,1
60093M43WX,46,1,302223.0,267,1
60096B33UG,45,1,448805.0,61,0
60096G18LX,57,0,301506.6666666667,304,1
60098H85WB,61,1,750154.0,307,1
60100P84DT,58,1,281746.0,410,1
60104U84WF,28,1,108126.0,46,0
60104Z32DX,50,0,273288.0,824,1
60106D08TI,29,0,351215.6666666666,406,1
60110V58GP,58,0,349170.6666666667,402,0
60112S97DZ,58,0,472680.0,282,1
60114D17LQ,27,1,162820.0,392,1
60119E03WW,37,0,683805.3333333334,790,1
60120S63GW,28,0,496461.3333333333,307,1
60120Z84LV,51,0,150040.0,312,1
60121A94JR,58,0,530058.6666666666,409,1
60123Q03EU,51,1,628654.0,150,0
60126I13OZ,36,1,188066.0,226,1
60128E34RV,62,0,411973.3333333333,536,1
60129K01WI,42,1,285809.0,394,1
60131U09TC,56,1,249415.0,381,1
60131Z09KD,37,1,727546.6666666666,411,0
60132V42XF,31,1,104235.0,358,0
60133I27OA,51,0,236581.33333333334,359,1
60136X43PK,25,0,459357.3333333333,417,0
60139B56EJ,30,1,270263.0,125,1
60140Z36UE,36,0,720277.3333333334,443,1
60142E22HY,65,0,87778.66666666667,533,0
60142O49TR,27,0,387488.0,368,1
60149C48WA,55,1,694783.0,213,1
60149M80ZJ,41,1,422178.0,71,0
60156H03UR,39,1,703165.3333333334,445,0
60159I25CX,45,1,254697.0,485,1
60159O57EV,28,0,146394.66666666666,305,1
60160X77IL,64,0,226685.33333333334,272,0
60166N51ZR,38,0,556696.0,314,0
60166P34IB,44,1,648661.3333333334,309,1
60172C06LR,30,0,134485.33333333334,27,0
60173G66OB,51,1,269843.0,46,0
60176Q92YC,29,1,266797.0,870,1
60179G44QO,45,1,294609.0,326,1
60179O36TK,41,1,264625.0,338,0
60180E84ZA,34,0,180488.0,496,1
60183W35PJ,32,1,249745.0,870,1
60192W23NW,45,0,497877.3333333333,32,0
60193H22ZQ,29,1,246381.0,280,1
60200B09VY,29,1,225476.0,216,1
60203X89SP,27,1,185192.0,298,1
60205N37DV,47,1,105718.0,272,0
60206P35JV,33,1,229591.0,348,0
60210J92NK,64,1,478508.0,863,1
60212K88LD,45,1,497762.0,444,1
60213G79RJ,26,1,141501.0,94,0
60213N80PV,57,1,772302.0,261,0
60218F94UA,29,0,250754.66666666666,307,1
60218H34ZU,56,1,206096.0,247,0
60218Q20AS,58,0,301712.0,49,0
60222Y89LG,56,0,379568.0,408,0
60222Z63EL,41,1,433754.0,478,1
60226F12RQ,57,0,292800.0,51,1
60234L35HU,47,1,253077.0,469,1
60235F77FC,58,1,424925.0,450,1
60236X48MU,29,1,168517.0,292,0
60237H05PJ,62,1,411782.0,967,1
60237Z63CV,52,1,279827.0,444,1
60239P59WY,32,0,408013.3333333333,268,1
60240M81SO,65,1,753847.0,577,1
60240Z83HO,25,0,352324.0,272,0
60242E64YQ,52,1,585091.0,385,1
60244P26CW,26,1,274740.0,282,0
60245U69ZW,35,0,234733.33333333334,369,1
60250C25JD,49,1,458705.0,324,0
60250G93JI,37,1,440786.0,142,0
60251B55PB,65,0,393832.0,363,1
60252T35SL,47,1,331757.0,385,1
60258K24DJ,60,0,274829.3333333333,498,0
60258L50LB,48,1,740517.3333333334,745,0
60259I32NM,39,1,702749.3333333334,494,1
60259N02PA,60,0,119312.0,108,0
60260J87QN,46,1,173012.0,495,1
60261E05EE,56,0,138837.33333333334,432,0
60263K37NW,37,0,515757.3333333333,253,0
60263M66QM,46,1,159776.0,427,1
60266F58JV,42,0,336128.0,328,0
60267W33RT,64,1,114064.0,203,0
60271H25RL,48,1,296073.0,249,1
60274B24KK,34,0,151370.66666666666,224,0
60277D54IS,40,1,240915.0,397,1
60285W99JB,25,0,428503.6666666666,433,0
60287V46HS,59,0,240912.0,353,0
60288B68BY,30,0,293426.6666666667,175,0
60288H39JK,64,1,165056.0,459,1
60289D17ID,30,1,130230.0,449,1
60298B57GQ,64,1,631956.0,299,0
60317Q92UO,41,1,234670.0,475,0
60320T60LC,27,0,386661.3333333333,307,1
